edad	genero	pais	is_condicion_fisica	detalle_condicion	nivel_expereincia_previo	condicion_previa	motivo	n_acompañantes	epoca	is_camino_realizado_prev	ruta	dias	inicio	distancia	dureza	calzado	is_calzado_adecuado	is_tr_mochila	is_reserva_aloj	alojamiento	hace_cuanto	is_volver_a_hacer	etapa_ideal	nota	is_lesion	consejos	modo_realizacion	intensidad_km_dia	grupo_edad	temporada	is_experto_senderismo
45.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo, Religioso	Desconocido	Verano	0	Portugués	6.0	Pontevedra	100	Suaves	Botas de montaña	1	0	1	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	40-49	Verano	0
32.0	Mujer	Portugal	0	No	Ninguna	Media	Cultural/turístico, Personal/reflexivo	Desconocido	Verano	0	Francés	5.0	Sarria	100	Moderadas	Zapatillas deportivas normales	1	0	0	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	20.0	30-39	Verano	0
23.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Alta	Cultural/turístico	Desconocido	Otoño	0	del Norte	6.0	Luarca	200	Suaves	Zapatillas deportivas normales	1	0	0	Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	33.333333333333336	18-29	Otoño	0
32.0	Mujer	España	0	No	Ninguna	Alta	Deportivo, Religioso	3.0	Otoño	1	Portugués	6.0	Baiona	100	Moderadas	Zapatillas deportivas normales	0	0	0	Albergues públicos	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Otoño	0
32.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Baja	Personal/reflexivo	Desconocido	Verano	0	Francés	6.0	Sarria	100	Exigentes	Botas de montaña	1	0	1	Hostales / Hoteles, Pensiones	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Verano	0
32.0	Hombre	España	0	No	Ninguna	Media	Deportivo, Religioso	Desconocido	Primavera	0	del Norte	6.0	Santander	200	Moderadas	Zapatillas de trail running	1	0	0	Albergues privados	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	9	No	Planifica etapas cortas y constantes, evita alargar por euforia. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	33.333333333333336	30-39	Primavera	0
44.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Cultural/turístico, Personal/reflexivo	Desconocido	Verano	0	Portugués	6.0	Pontevedra	100	Moderadas	Zapatillas de trail running	1	0	1	Hostales / Hoteles, Pensiones	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	9	No	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A caballo	16.666666666666668	40-49	Verano	0
36.0	Mujer	España	0	No	Ninguna	Media	Cultural/turístico, Religioso	Desconocido	Invierno	0	Francés	7.0	Sarria	100	Suaves	Zapatillas deportivas normales	1	0	1	Albergues privados, Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	A pie	14.285714285714286	30-39	Invierno	0
32.0	Mujer	Portugal	0	No	Moderada (10–20 km regularmente)	Media	Cultural/turístico, Personal/reflexivo	6.0	Verano	0	Portugués	3.0	Pontevedra	100	Moderadas	Zapatillas deportivas normales	1	0	1	Hostales / Hoteles	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	33.333333333333336	30-39	Verano	0
32.0	Hombre	Italia	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Personal/reflexivo	Desconocido	Invierno	0	Inglés	6.0	Ferrol	100	Moderadas	Botas de montaña	1	0	0	Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Invierno	0
35.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo, Personal/reflexivo	Desconocido	Otoño	1	Inglés	6.0	Ferrol	100	Moderadas	Zapatillas deportivas normales	1	0	0	Albergues públicos	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Otoño	0
32.0	Hombre	Argentina	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Religioso	Desconocido	Otoño	1	Inglés	6.0	Betanzos	100	Suaves	Sandalias de trekking	1	0	0	Albergues públicos	Este año	Sí	Cortas y fáciles (≤ 15 km)	9	No	Sin respuesta	A pie	16.666666666666668	30-39	Otoño	0
32.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo, Religioso	Desconocido	Verano	0	Francés	5.0	Sarria	100	Moderadas	Zapatillas deportivas normales	1	0	1	Albergues privados, Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	En bici	20.0	30-39	Verano	0
30.0	Mujer	España	0	Tendinitis rotuliana	Moderada (10–20 km regularmente)	Media	Personal/reflexivo, Religioso	Desconocido	Otoño	1	Portugués	6.0	Vigo	100	Suaves	Zapatillas deportivas normales	1	0	1	Albergues privados, Hostales / Hoteles	Más de 2 años	Sí	Cortas y fáciles (≤ 15 km)	10	No	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Otoño	0
38.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Media	Deportivo, Religioso	Desconocido	Otoño	0	Francés	6.0	Sarria	100	Suaves	Playeros 	1	0	1	Hostales / Hoteles, Airbnb	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Otoño	0
32.0	Mujer	España	0	No	Básica (≤ 10 km ocasionalmente)	Baja	Cultural/turístico, Deportivo	Desconocido	Otoño	0	Inglés	5.0	Neda	100	Moderadas	Zapatillas de trail running	1	0	0	Albergues públicos	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	20.0	30-39	Otoño	0
28.0	Mujer	Argentina	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Deportivo	Desconocido	Verano	0	Portugués	6.0	Tui	100	Moderadas	Zapatillas deportivas normales	1	0	1	Albergues privados, Hostales / Hoteles	Este año	Sí	Largas y exigentes (≥ 25 km)	9	No	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	En bici	16.666666666666668	18-29	Verano	0
30.0	Hombre	Portugal	0	No	Moderada (10–20 km regularmente)	Media	Cultural/turístico, Deportivo, Religioso	Desconocido	Verano	1	Portugués	6.0	Vigo	100	Suaves	Zapatillas deportivas normales	0	1	1	Albergues públicos, Albergues privados	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	En bici	16.666666666666668	30-39	Verano	0
32.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Media	Cultural/turístico	3.0	Verano	0	Portugués	4.0	Vigo	100	Exigentes	Botas de montaña	1	0	1	Hostales / Hoteles, Airbnb	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	9	No	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	25.0	30-39	Verano	0
32.0	Hombre	España	1	Ligamento de rodilla inestable	Avanzada (rutas largas con mochila/montaña)	Media	Deportivo, Religioso	3.0	Verano	1	Portugués	46.0	Lisboa	200	Suaves	Zapatillas de trail running	1	0	1	Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	8	No	Sin respuesta	A pie	4.3478260869565215	30-39	Verano	0
26.0	Hombre	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Personal/reflexivo, Religioso	Desconocido	Invierno	1	Inglés	7.0	Ferrol	100	Suaves	Playeros 	1	0	0	Albergues públicos	Este año	Sí	Cortas y fáciles (≤ 15 km)	8	Sí, leve	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	14.285714285714286	18-29	Invierno	0
32.0	Hombre	Alemania	1	Escoliosis	Ninguna	Media	Deportivo, Personal/reflexivo	Desconocido	Primavera	1	Francés	11.0	Ponferrada	200	Moderadas	Zapatillas deportivas normales	1	1	1	Hostales / Hoteles, Airbnb	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	A caballo	18.181818181818183	30-39	Primavera	0
41.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Media	Cultural/turístico, Religioso	3.0	Verano	0	Primitivo	5.0	Lugo	100	Moderadas	Botas de montaña	1	0	1	Hostales / Hoteles, Airbnb	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	En bici	20.0	40-49	Verano	0
32.0	Hombre	Reino Unido	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico	Desconocido	Invierno	0	Francés	6.0	Triacastela	100	Exigentes	Botas de montaña	1	0	1	Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Invierno	0
22.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Deportivo, Religioso	3.0	Verano	0	Inglés	4.0	Ferrol	100	Exigentes	Zapatillas de trail running	1	0	1	Hostales / Hoteles	Este año	Sí	Largas y exigentes (≥ 25 km)	9	No	Sin respuesta	A pie	25.0	18-29	Verano	0
37.0	Hombre	España	0	No	Avanzada (rutas largas con mochila/montaña)	Alta	Cultural/turístico, Personal/reflexivo, Religioso	3.0	Verano	0	Francés	6.0	Sarria	100	Moderadas	Zapatillas de trail running	1	0	1	Albergues privados, Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	16.666666666666668	30-39	Verano	0
32.0	Mujer	Argentina	0	No	Moderada (10–20 km regularmente)	Media	Deportivo, Personal/reflexivo	3.0	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Zapatillas deportivas normales	1	0	0	Albergues privados	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	10	No	Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Primavera	0
32.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Baja	Cultural/turístico, Deportivo, Religioso	Desconocido	Invierno	0	Inglés	7.0	Neda	100	Suaves	Botas de montaña	1	0	0	Albergues públicos, Albergues privados	Este año	Sí	Cortas y fáciles (≤ 15 km)	8	No	Sin respuesta	En bici	14.285714285714286	30-39	Invierno	0
36.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Alta	Cultural/turístico, Deportivo, Personal/reflexivo	Desconocido	Verano	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	1	1	Hostales / Hoteles	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	9	No	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Verano	0
32.0	Hombre	Reino Unido	0	No	Moderada (10–20 km regularmente)	Baja	Deportivo	Desconocido	Verano	0	Francés	6.0	Logroño	200	Muy variables	Botas de montaña	1	0	1	Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Cortas y fáciles (≤ 15 km)	9	No	Planifica etapas cortas y constantes, evita alargar por euforia. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	33.333333333333336	30-39	Verano	0
32.0	Mujer	Francia	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Cultural/turístico, Deportivo	Desconocido	Invierno	1	Francés	6.0	Sarria	100	Moderadas	Zapatillas de trail running	1	0	1	Albergues privados, Hostales / Hoteles	Este año	Sí	Largas y exigentes (≥ 25 km)	8	No	Sin respuesta	A pie	16.666666666666668	30-39	Invierno	0
32.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Baja	Cultural/turístico, Deportivo	3.0	Verano	1	Primitivo	6.0	Lugo	100	Suaves	Zapatillas deportivas normales	1	0	1	Albergues privados, Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Verano	0
32.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Alta	Cultural/turístico, Religioso	Desconocido	Verano	1	Francés	7.0	O Cebreiro	100	Moderadas	Zapatillas deportivas normales	1	0	0	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	9	No	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	14.285714285714286	30-39	Verano	0
18.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Deportivo, Personal/reflexivo, Religioso	Desconocido	Verano	1	Inglés	6.0	Ferrol	100	Moderadas	Botas de montaña	1	0	1	Hostales / Hoteles, Airbnb	Este año	Sí	Largas y exigentes (≥ 25 km)	8	No	Sin respuesta	En bici	16.666666666666668		Verano	0
32.0	Hombre	Reino Unido	0	No	Básica (≤ 10 km ocasionalmente)	Alta	Religioso	3.0	Verano	0	Francés	6.0	Saint-Jean-Pied-De-Port	200	Moderadas	Zapatillas deportivas normales	1	0	1	Albergues públicos, Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	33.333333333333336	30-39	Verano	0
32.0	Mujer	España	0	No	Avanzada (rutas largas con mochila/montaña)	Alta	Personal/reflexivo	3.0	Primavera	0	Francés	6.0	Sarria	100	Moderadas	Botas de montaña	1	0	0	Albergues privados	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	16.666666666666668	30-39	Primavera	0
32.0	Mujer	España	1	Escoliosis	Moderada (10–20 km regularmente)	Media	Personal/reflexivo	Desconocido	Verano	0	Francés	6.0	Saint-Jean-Pied-De-Port	200	Muy variables	Zapatillas deportivas normales	1	0	0	Albergues públicos, Albergues privados	Este año	Tal vez	Medias (~20 km con algo de desnivel)	7	No	Sin respuesta	A pie	33.333333333333336	30-39	Verano	0
32.0	Hombre	Reino Unido	0	No	Básica (≤ 10 km ocasionalmente)	Media	Deportivo, Religioso	Desconocido	Otoño	0	Francés	6.0	Sarria	100	Moderadas	Zapatillas deportivas normales	1	0	1	Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	16.666666666666668	30-39	Otoño	0
26.0	Hombre	España	1	Escoliosis	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo, Personal/reflexivo	3.0	Otoño	0	Inglés	6.0	Ferrol	100	Muy variables	Playeros 	1	0	0	Albergues públicos, Albergues privados	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	8	No	Sin respuesta	A pie	16.666666666666668	18-29	Otoño	0
38.0	Mujer	España	1	Tendinitis rotuliana	Avanzada (rutas largas con mochila/montaña)	Media	Personal/reflexivo	3.0	Verano	0	Francés	9.0	Sarria	100	Suaves	Botas de montaña	1	0	1	Hostales / Hoteles, Airbnb	Este año	Sí	Cortas y fáciles (≤ 15 km)	8	No	Sin respuesta	A pie	11.11111111111111	30-39	Verano	0
32.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Media	Personal/reflexivo	3.0	Verano	0	Inglés	5.0	Neda	100	Moderadas	Sandalias de trekking	1	0	1	Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	20.0	30-39	Verano	0
25.0	Mujer	Argentina	0	No	Básica (≤ 10 km ocasionalmente)	Media	Cultural/turístico, Deportivo	3.0	Primavera	0	Francés	7.0	Sarria	100	Suaves	Zapatillas deportivas normales	1	0	1	Hostales / Hoteles, Airbnb	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	14.285714285714286	18-29	Primavera	0
32.0	Hombre	España	0	No	Moderada (10–20 km regularmente)	Media	Deportivo, Personal/reflexivo, Religioso	Desconocido	Verano	0	Francés	5.0	Sarria	100	Moderadas	Zapatillas de trail running	1	0	0	Albergues públicos	En los últimos 2 años	Sí	Largas y exigentes (≥ 25 km)	8	No	Sin respuesta	A pie	20.0	30-39	Verano	0
27.0	Hombre	España	0	Asma leve	Moderada (10–20 km regularmente)	Alta	Cultural/turístico, Personal/reflexivo, Religioso	6.0	Otoño	1	Francés	5.0	Sarria	100	Moderadas	Zapatillas deportivas normales	1	1	1	Hostales / Hoteles	Este año	Sí	Medias (~20 km con algo de desnivel)	8	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	A pie	20.0	18-29	Otoño	0
32.0	Hombre	España	0	No	Avanzada (rutas largas con mochila/montaña)	Alta	Cultural/turístico, Personal/reflexivo	Desconocido	Otoño	0	Inglés	6.0	Betanzos	100	Moderadas	Zapatillas deportivas normales	1	0	1	Hostales / Hoteles, Pensiones	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	En bici	16.666666666666668	30-39	Otoño	0
27.0	Mujer	España	0	No	Moderada (10–20 km regularmente)	Media	Cultural/turístico, Deportivo, Personal/reflexivo	Desconocido	Verano	1	Inglés	5.0	Ferrol	100	Moderadas	Zapatillas de trail running	1	0	1	Hostales / Hoteles, Pensiones	Más de 2 años	Sí	Medias (~20 km con algo de desnivel)	9	No	Sin respuesta	A pie	20.0	18-29	Verano	0
44.0	Hombre	España	0	No	Básica (≤ 10 km ocasionalmente)	Media	Personal/reflexivo, Religioso	Desconocido	Primavera	0	del Norte	6.0	Ribadeo	100	Suaves	Zapatillas deportivas normales	1	0	0	Albergues públicos, Albergues privados, Hostales / Hoteles	En los últimos 2 años	Sí	Medias (~20 km con algo de desnivel)	10	No	Sin respuesta	A pie	16.666666666666668	40-49	Primavera	0
